1735,Great Expectations ,1/19/98,111,25000000,55494066
1738,Vermin ,10/10/90,0,0,0
1739,3 Ninjas: High Noon On Mega Mountain ,4/10/98,93,0,0
1740,Men of Means ,5/25/99,80,0,0
1741,Midaq Alley ,10/10/90,0,0,0
1742,Caught Up ,2/27/98,97,0,0
1743,Arguing the World ,1/7/98,0,0,0
1744,Firestorm ,1/8/98,89,19000000,0
1746,Senseless ,2/20/98,93,0,13035599
1747,Wag the Dog ,12/25/97,97,15000000,64256513
1748,Dark City ,2/27/98,100,27000000,27200316
1749,Leading Man,12/12/96,100,0,0
1750,Star Kid ,1/16/97,101,0,7
1752,Hard Rain ,1/16/98,97,70000000,19870567
1753,Half Baked ,1/16/98,82,8000000,17460020
1754,Fallen ,1/16/98,124,0,25232289
1755,Shooting Fish ,8/22/97,109,3000000,302204
1756,Prophecy II,1/20/98,87,0,0
1757,Duoluo tianshi ,9/6/95,96,0,0
1758,Dangerous Beauty ,10/10/90,0,0,0
1759,Four Days in September ,5/1/97,110,0,310724
1760,Spice World ,12/23/97,93,0,0
1762,Deep Rising ,1/30/98,106,45000000,11203026
1764,Tainted ,5/18/98,108,0,0
1765,Letter From Death Row,11/17/98,89,0,0
1767,Music From Another Room ,4/24/98,104,0,0
1768,Mat' i syn ,2/20/97,73,0,0
1769,Replacement Killers,2/6/98,87,30000000,19204929
1770,B. Monkey ,11/7/98,94,0,0
1771,Night Flier ,11/15/97,93,0,0
1772,Blues Brothers 2000 ,2/5/98,123,28000000,14051384
1773,Tokyo Fist ,1/1/95,87,0,0
1774,Mass Transit ,10/10/90,0,0,0
1776,Ride ,3/27/98,90,0,0
1777,Wedding Singer,2/13/98,95,18000000,123306987
1779,Sphere ,2/13/98,134,75000000,13100000
1780,Ayn Rand: A Sense of Life ,2/13/98,145,0,0
1781,Further Gesture,1/1/97,96,0,0
1782,Little City ,4/4/97,90,0,0
1783,Palmetto ,2/20/98,114,0,0
1784,As Good As It Gets ,12/19/97,139,50000000,314178011
1785,King of New York ,7/18/90,103,1000000,2554476
1787,Paralyzing Fear: The Story of Polio in America,3/4/98,90,0,0
1788,Men With Guns ,3/6/98,89,0,0
1789,Sadness of Sex,10/10/90,0,0,0
1791,Twilight ,3/6/98,94,0,0
1792,U.S. Marshalls ,3/5/98,131,60000000,102367405
1793,Welcome to Woop-Woop ,8/13/98,106,0,0
1794,Love and Death on Long Island ,1/1/97,93,0,0
1795,Callej_n de los milagros,5/5/95,140,0,0
1796,In God's Hands ,4/24/98,96,0,0
1797,Everest ,3/6/98,44,0,76447420
1798,Hush ,3/6/98,95,0,0
1799,Suicide Kings ,9/6/97,106,0,0
1801,Man in the Iron Mask,3/12/98,132,0,0
1804,Newton Boys,3/26/98,113,27000000,76000000
1805,Wild Things ,3/20/98,108,20000000,67200000
1806,Paulie ,4/17/98,91,0,0
1807,Cool Dry Place,1/29/98,97,0,0
1809,Hana-bi ,9/3/97,103,0,0
1810,Primary Colors ,3/20/98,143,65000000,0
1811,Niagara,8/30/97,93,0,168462
1812,Wide Awake ,3/20/98,88,6000000,0
1814,Price Above Rubies,3/26/98,117,0,1081957
1815,Eden ,1/1/96,106,0,0
1816,Two Girls and a Guy ,9/7/97,84,1000000,2057193
1817,No Looking Back ,3/27/98,96,0,0
1819,Storefront Hitchcock ,3/27/98,77,0,0
1820,Proposition,3/26/98,110,147773,0
1821,Object of My Affection,4/17/98,111,15000000,46905889
1822,Meet the Deedles ,3/27/98,93,24000000,4562146
1824,Homegrown ,1/1/98,102,0,271375
1825,Player's Club,4/8/98,104,0,0
1826,Barney's Great Adventure ,1/1/98,76,0,0
1827,Big One,9/6/97,91,0,720074
1829,Chinese Box ,9/4/97,99,0,0
1830,Follow the Bitch ,10/10/90,0,0,0
1831,Lost in Space ,4/3/98,130,80000000,136159423
1832,Heaven's Burning ,9/4/97,96,0,0
1833,Mercury Rising ,4/2/98,111,60000000,0
1834,Spanish Prisoner,9/8/97,110,0,0
1835,City of Angels ,4/10/98,114,55000000,198685114
1836,Last Days of Disco,5/29/98,113,8000000,0
1837,Odd Couple II,4/9/98,97,0,0
1839,My Giant ,4/10/98,103,0,7985929
1840,He Got Game ,5/1/98,136,25000000,21567853
1841,Gingerbread Man,1/23/98,114,0,0
1842,Illtown ,7/9/96,103,0,0
1843,Slappy and the Stinkers ,1/23/98,78,0,0
1844,Live Flesh ,10/28/97,103,103,0
1845,Zero Effect ,1/30/98,116,5000000,1980338
1846,Nil By Mouth ,5/8/97,128,9000000,0
1847,Ratchet ,10/10/90,0,0,0
1848,Borrowers,12/5/97,86,29000000,0
1849,Prince Valiant ,7/24/97,91,0,0
1850,I Love You,1/21/97,86,0,0
1851,Leather Jacket Love Story ,2/20/98,85,67000,0
1852,Love Walked In ,1/18/97,95,0,0
1853,Alan Smithee Film: Burn Hollywood Burn,2/20/98,86,10000000,45779
1854,Kissing a Fool ,2/27/98,93,0,0
1855,Krippendorf's Tribe ,2/27/98,94,0,0
1856,Kurt & Courtney ,2/27/98,95,0,0
1857,Real Blonde,9/14/97,105,0,0
1858,Mr. Nice Guy ,1/31/97,113,12716953,18814720
1859,Taste of Cherry ,9/28/97,95,0,0
1860,Character ,4/17/97,122,4500000,0
1861,Junk Mail ,2/21/97,83,0,0
1862,Species II ,4/10/98,93,35000000,0
1863,Major League: Back to the Minors ,4/17/98,107,0,3572443
1864,Sour Grapes ,1/1/98,91,0,0
1865,Wild Man Blues ,1/16/97,105,0,425788
1866,Big Hit,4/24/98,91,13000000,0
1867,Tarzan and the Lost City ,4/24/98,83,0,0
1868,Truce,10/10/90,0,0,0
1869,Black Dog ,5/1/98,88,0,0
1870,Dancer,5/1/98,97,0,565592
1871,Friend of the Deceased,9/10/97,100,0,0
1872,Go Now ,1/1/95,81,0,0
1873,Mis_rables,5/1/98,134,0,14096321
1874,Still Breathing ,9/1/97,109,0,0
1875,Clockwatchers ,1/1/97,96,0,0
1876,Deep Impact ,5/7/98,120,75000000,140464664
1877,Little Men ,5/8/98,98,0,0
1878,Woo ,5/8/98,84,13000000,8026971
1879,Hanging Garden,1/1/97,91,0,0
1880,Lawn Dogs ,11/21/97,101,7000000,0
1881,Quest for Camelot ,5/15/98,86,0,0
1882,Godzilla ,5/19/98,139,130000000,379014294
1883,Bulworth ,5/15/98,108,30000000,29202884
1884,Fear and Loathing in Las Vegas ,5/22/98,118,18500000,10680275
1885,Opposite of Sex,5/22/98,105,5000000,5879254
1886,I Got the Hook Up ,5/27/98,93,0,0
1887,Almost Heroes ,5/29/98,90,0,0
1888,Hope Floats ,5/29/98,114,0,0
1889,Insomnia ,3/14/97,96,0,0
1890,Little Boy Blue ,6/1/97,99,0,0
1891,Ugly,8/26/97,93,0,0
1892,Perfect Murder,6/4/98,107,60000000,128038368
1893,Beyond Silence ,12/18/96,109,0,0
1894,Six Days Seven Nights ,6/12/98,98,70000000,164000000
1895,Can't Hardly Wait ,6/12/98,100,10000000,25605015
1896,Cousin Bette ,6/12/98,108,0,0
1897,High Art ,6/12/98,101,0,1929168
1898,Land Girls,9/25/98,111,0,0
1899,Passion in the Desert ,8/31/97,91,0,0
1900,Children of Heaven,8/1/97,89,180000,900000
1901,Dear Jesse ,10/10/90,82,0,0
1902,Dream for an Insomniac ,4/18/96,90,0,24
1903,Hav Plenty ,9/11/97,92,0,0
1904,Henry Fool ,9/7/97,137,0,1334786
1905,Marie Baie Des Anges ,6/19/98,90,0,0
1906,Mr. Jealousy ,9/11/97,105,0,0
1907,Mulan ,6/18/98,88,90000000,304320254
1908,Resurrection Man ,2/13/98,102,0,0
1909,X-Files: Fight the Future,6/19/98,121,66000000,189198313
1910,I Went Down ,10/3/97,97,0,0
1911,Doctor Dolittle ,6/22/98,85,71000000,294456605
1912,Out of Sight ,6/26/98,123,48000000,77745568
1913,Picnic at Hanging Rock ,9/2/75,107,0,0
1914,Smoke Signals ,1/16/98,89,0,0
1915,Voyage to the Beginning of the World ,5/5/97,95,0,0
1916,Buffalo 66 ,1/20/98,110,1500000,2375097
1917,Armageddon ,7/1/98,151,140000000,553799566
1918,Lethal Weapon 4 ,7/10/98,127,140000000,285444603
1919,Madeline ,7/10/98,89,0,0
1920,Small Soldiers ,7/10/98,110,40000000,54682547
1921,Pi ,7/10/98,84,60000,3221152
1922,Whatever ,7/10/98,112,0,0
1923,There's Something About Mary ,7/15/98,119,23000000,369884651
1924,Plan 9 from Outer Space ,7/22/59,79,0,0
1925,Wings ,8/12/27,141,2000000,0
1926,Broadway Melody,2/8/29,100,0,0
1927,All Quiet on the Western Front ,4/21/30,133,1250000,0
1928,Cimarron ,2/9/31,123,0,0
1929,Grand Hotel ,4/11/32,112,700000,2594000
1930,Cavalcade ,1/1/33,110,1180280,7630000
1931,Mutiny on the Bounty ,11/8/35,132,1950000,4460000
1932,Great Ziegfeld,4/8/36,176,0,0
1933,Life of mile Zola,10/2/37,116,0,0
1934,You Can't Take It With You ,8/23/38,126,1000000,5000000
1935,How Green Was My Valley ,10/28/41,118,1250000,6000000
1936,Mrs. Miniver ,6/4/42,134,1344000,13500000
1937,Going My Way ,5/15/44,130,0,16300000
1938,Lost Weekend,8/23/45,101,1250000,4300000
1939,Best Years of Our Lives,12/25/46,172,2100000,23650000
1940,Gentleman's Agreement ,11/11/47,118,20000000,0
1941,Hamlet ,3/25/48,155,750000,0
1942,All the King's Men ,11/8/49,109,0,0
1943,Greatest Show on Earth,1/10/52,152,0,0
1944,From Here to Eternity ,8/5/53,118,1650000,30500000
1945,On the Waterfront ,6/22/54,108,910000,9600000
1946,Marty ,4/11/55,90,343000,3000000
1947,West Side Story ,10/18/61,152,6000000,43656822
1948,Tom Jones ,10/6/63,128,1000000,0
1949,Man for All Seasons,12/12/66,120,0,0
1950,In the Heat of the Night ,8/2/67,109,2000000,27379978
1951,Oliver! ,9/26/68,153,10000000,16800000
1952,Midnight Cowboy ,5/25/69,113,3600000,44785053
1953,French Connection,10/7/71,104,1800000,41158757
1954,Rocky ,11/21/76,119,1100000,117235147
1955,Kramer Vs. Kramer ,12/19/79,105,8000000,106260000
1956,Ordinary People ,9/19/80,124,6000000,0
1957,Chariots of Fire ,5/15/81,123,5500000,58972904
1958,Terms of Endearment ,11/20/83,132,8000000,0
1959,Out of Africa ,12/10/85,161,31000000,128499205
1960,Last Emperor,10/21/87,163,23000000,43984230
1961,Rain Man ,12/11/88,133,25000000,354825435
1962,Driving Miss Daisy ,12/13/89,99,7500000,145793296
1963,Take the Money and Run ,8/18/69,85,1500000,0
1964,Klute ,6/21/71,114,2500000,0
1965,Repo Man ,2/20/84,92,1500000,2300000
1966,Metropolitan ,8/3/90,98,225000,0
1967,Labyrinth ,6/27/86,101,25000000,12729917
1968,Breakfast Club,2/15/85,97,1000000,51525171
1969,Nightmare on Elm Street Part 2: Freddy's Revenge,11/1/85,87,3000000,29999213
1970,Nightmare on Elm Street 3: Dream Warriors,2/27/87,96,5000000,44793222
1971,Nightmare on Elm Street 4: The Dream Master,8/19/88,99,7000000,72500000
1972,Nightmare on Elm Street 5: The Dream Child,8/11/89,89,8000000,22168359
1973,Freddy's Dead: The Final Nightmare ,9/5/91,89,11000000,34872033
1974,Friday the 13th ,5/9/80,95,550000,59754601
1975,Friday the 13th Part 2 ,5/1/81,87,1250000,21722776
1976,Friday the 13th Part 3: 3D ,8/13/82,95,4000000,36690067
1977,Friday the 13th: The Final Chapter ,4/13/84,91,0,32
1978,Friday the 13th Part V: A New Beginning ,3/22/85,92,2200000,21930418
1979,Friday the 13th Part VI: Jason Lives ,8/1/86,86,3000000,19472057
1980,Friday the 13th Part VII: The New Blood ,5/13/88,88,2800000,19170001
1981,Friday the 13th Part VIII: Jason Takes Manhattan ,7/28/89,100,5000000,14000000
1982,Halloween ,10/25/78,91,300000,70000000
1983,Halloween II ,10/30/81,92,2500000,25533818
1984,Halloween III: Season of the Witch ,10/22/82,96,2500000,14400000
1985,Halloween 4: The Return of Michael Myers ,10/21/88,88,5000000,17768757
1986,Halloween 5: The Revenge of Michael Myers ,10/12/89,96,5000000,11642254
1987,Prom Night ,7/18/80,92,1000000,14796236
1988,Hello Mary Lou: Prom Night II ,11/13/87,97,0,2683519
1989,Prom Night III: The Last Kiss ,3/30/90,97,0,0
1990,Prom Night IV: Deliver Us From Evil ,2/14/92,92,0,0
1991,Child's Play ,11/8/88,87,9000000,44196684
1992,Child's Play 2 ,11/9/90,84,13000000,35763605
1993,Child's Play 3 ,8/30/91,90,13000000,20560255
1994,Poltergeist ,6/4/82,114,10700000,122200000
1995,Poltergeist II: The Other Side ,5/23/86,91,19000000,40996665
1996,Poltergeist III ,6/10/88,98,10500000,14144000
1997,Exorcist,12/26/73,122,8000000,441306145
1998,Exorcist II: The Heretic ,6/17/77,118,14000000,30749142
1999,Exorcist III,8/17/90,110,0,39024251
2000,Lethal Weapon ,3/6/87,110,15000000,120207127
2001,Lethal Weapon 2 ,7/7/89,114,25000000,227853986
2002,Lethal Weapon 3 ,5/15/92,118,35000000,321731527
2003,Gremlins ,6/7/84,106,11000000,153083102
2004,Gremlins 2: The New Batch ,6/15/90,106,50000000,41482207
2005,Goonies,6/6/85,114,19000000,61389680
2006,Mask of Zorro,7/16/98,136,95000000,250288523
2007,Polish Wedding ,1/16/98,105,0,0
2008,This World,7/11/97,100,0,0
2009,Soylent Green ,4/19/73,97,0,3
2010,Metropolis ,1/10/27,153,92620000,650422
2011,Back to the Future Part II ,11/20/89,108,40000000,332000000
2012,Back to the Future Part III ,5/25/90,118,40000000,244527583
2013,Poseidon Adventure,12/1/72,117,5000000,84563118
2014,Freaky Friday ,12/17/76,95,0,0
2015,Absent Minded Professor,3/16/61,96,0,0
2016,Apple Dumpling Gang Rides Again,6/27/79,88,0,0
2017,Babes in Toyland ,12/14/61,106,0,0
2018,Bambi ,8/8/42,70,858000,267447150
2019,Seven Samurai ,4/26/54,207,350000,271841
2020,Dangerous Liaisons ,12/16/88,119,14000000,34670720
2021,Dune ,12/14/84,137,40000000,30925690
2022,Last Temptation of Christ,8/12/88,164,7000000,0
2023,Godfather: Part III,12/24/90,162,54000000,136766062
2024,Rapture,10/4/91,100,1227401,1277401
2025,Lolita ,9/27/97,137,62000000,1060056
2026,Disturbing Behavior ,7/24/98,82,15000000,17507368
2027,Mafia! ,7/24/98,84,10000000,19000000
2028,Saving Private Ryan ,7/24/98,169,70000000,481840909
2029,Billy's Hollywood Screen Kiss ,7/24/98,92,0,2020700
2030,East Palace West Palace ,1/1/96,90,0,0
2031,$1,6/30/71,89,0,0
2032,Barefoot Executive,3/17/71,96,0,0
2033,Black Cauldron,7/24/85,80,25000000,21288692
2034,Black Hole,12/18/79,98,20000000,35841901
2035,Blackbeard's Ghost ,2/8/68,106,0,0
2036,Blank Check ,2/11/94,93,13000000,0
2037,Candleshoe ,12/16/77,101,0,0
2038,Cat from Outer Space,6/9/78,104,0,0
2039,Cheetah ,8/18/89,83,5000000,8153677
2040,Computer Wore Tennis Shoes,12/29/69,91,0,0
2041,Condorman ,7/2/81,90,0,0
2042,D2: The Mighty Ducks ,3/25/94,106,0,45610410
2043,Darby O'Gill and the Little People ,6/29/59,93,0,0
2044,Devil and Max Devlin,3/6/81,96,0,0
2045,Far Off Place,3/12/93,100,0,12890752
2046,Flight of the Navigator ,7/30/86,90,0,18564613
2047,Gnome-Mobile,7/17/67,85,0,0
2048,Great Mouse Detective,7/2/86,74,14000000,82424789
2049,Happiest Millionaire,6/26/67,172,0,0
2050,Herbie Goes Bananas ,6/25/80,110,0,0
2051,Herbie Goes to Monte Carlo ,6/24/77,105,0,0
2052,Hocus Pocus ,7/16/93,96,28000000,39514713
2053,Honey,7/16/92,89,40000000,58662452
2054,Honey,6/22/89,93,32000000,222724172
2055,Hot Lead and Cold Feet ,7/5/78,90,0,0
2056,In Search of the Castaways ,12/1/62,98,0,0
2057,Incredible Journey,11/20/63,80,0,0
2058,Negotiator,7/29/98,140,50000000,44547681
2059,Parent Trap,7/28/98,127,0,0
2060,BASEketball ,7/28/98,103,0,7027290
2061,Full Tilt Boogie ,7/31/98,97,0,0
2062,Governess,7/31/98,115,0,0
2063,Seventh Heaven ,12/17/97,91,0,0
2064,Roger & Me ,9/1/89,91,0,0
2065,Purple Rose of Cairo,3/1/85,82,15000000,10631333
2066,Out of the Past ,11/13/47,97,0,0
2067,Doctor Zhivago ,12/22/65,197,14000000,111721910
2068,Fanny and Alexander ,12/17/82,188,0,4971340
2069,Trip to Bountiful,12/20/85,108,0,7218340
2070,Tender Mercies ,4/2/83,92,0,0
2071,And the Band Played On ,9/11/93,140,0,0
2072,'burbs,2/17/89,101,18000000,36602000
2073,Fandango ,1/25/85,91,0,0
2074,Night Porter,4/3/74,118,0,0
2075,Mephisto ,4/29/81,144,0,0
2076,Blue Velvet ,8/1/86,120,6000000,8551228
2077,Journey of Natty Gann,9/25/85,101,0,2135577
2078,Jungle Book,10/18/67,78,4000000,205843612
2079,Kidnapped ,1/1/60,97,0,0
2080,Lady and the Tramp ,6/16/55,76,0,93600000
2081,Little Mermaid,11/17/89,83,40000000,211343479
2082,Mighty Ducks,10/1/92,101,10000000,50752337
2083,Muppet Christmas Carol,12/10/92,85,0,27281507
2084,Newsies ,4/10/92,121,15000000,0
2085,101 Dalmatians ,1/25/61,79,4000000,215880014
2086,One Magic Christmas ,11/22/85,89,0,0
2087,Peter Pan ,2/5/53,77,4000000,29445131
2088,Popeye ,12/12/80,114,20000000,0
2089,Rescuers Down Under,11/16/90,77,37931000,27931461
2090,Rescuers,6/22/77,78,1200000,71215869
2091,Return from Witch Mountain ,3/10/78,95,0,16393000
2092,Return of Jafar,5/20/94,69,0,0
2093,Return to Oz ,6/21/85,113,25000000,11137801
2094,Rocketeer,6/21/91,108,42000000,62000000
2095,Shaggy D.A.,12/17/76,91,0,0
2096,Sleeping Beauty ,1/29/59,75,6000000,51000000
2097,Something Wicked This Way Comes ,4/29/83,95,19000000,5656087
2098,Son of Flubber ,1/16/63,100,0,0
2099,Song of the South ,11/12/46,91,0,0
2100,Splash ,3/8/84,111,8000000,69821334
2101,Squanto: A Warrior's Tale ,10/28/94,102,0,3337685
2102,Steamboat Willie ,11/18/28,8,4986,0
2103,Tall Tale ,3/24/95,98,32000000,0
2104,Tex ,7/30/82,103,0,0
2105,Tron ,7/9/82,96,17000000,33000000
2106,Swing Kids ,3/5/93,112,0,5632086
2107,Halloween: H20 ,8/5/98,86,17000000,55041738
2108,L.A. Story ,2/8/91,95,0,0
2109,Jerk,12/14/79,94,0,73961419
2110,Dead Men Don't Wear Plaid ,5/21/82,85,0,18196170
2111,Man with Two Brains,6/10/83,93,10100000,0
2112,Grand Canyon ,12/25/91,134,0,0
2113,Graveyard Shift ,10/26/90,89,10500000,11582891
2114,Outsiders,3/25/83,91,10000000,25697647
2115,Indiana Jones and the Temple of Doom ,5/23/84,118,28000000,333000000
2116,Lord of the Rings,11/15/78,132,4000000,30471420
2117,Nineteen Eighty-Four ,10/10/84,113,0,0
2118,Dead Zone,10/21/83,103,10000000,20766616
2119,Maximum Overdrive ,7/25/86,97,10000000,7433663
2120,Needful Things ,8/27/93,120,0,0
2121,Cujo ,8/10/83,91,5000000,0
2122,Children of the Corn ,3/9/84,93,800000,14000000
2123,All Dogs Go to Heaven ,11/17/89,89,13800000,27100027
2124,Addams Family,11/22/91,99,30000000,191502426
2125,Ever After: A Cinderella Story ,7/31/98,121,26000000,65705772
2126,Snake Eyes ,8/7/98,98,73000000,103891409
2127,First Love,8/7/98,94,300000,40542
2128,Safe Men ,8/17/98,88,0,0
2129,Saltmen of Tibet,4/25/97,108,0,0
2130,Atlantic City ,9/2/80,104,7200000,12729678
2131,Autumn Sonata ,10/8/78,99,0,0
2132,Who's Afraid of Virginia Woolf? ,6/21/66,131,7500000,33736689
2133,Adventures in Babysitting ,7/1/87,102,0,34368475
2134,Weird Science ,2/8/85,94,0,38934048
2135,Doctor Dolittle ,12/19/67,152,18000000,9000000
2136,Nutty Professor,6/4/63,107,0,0
2137,Charlotte's Web ,3/1/73,94,0,0
2138,Watership Down ,10/14/78,88,1000000,3713768
2139,Secret of NIMH,6/17/82,82,7000000,14665733
2140,Dark Crystal,12/17/82,93,15000000,40577001
2141,American Tail,11/21/86,80,0,84542002
2142,American Tail: Fievel Goes West,11/21/91,75,0,0
2143,Legend ,7/19/85,114,25000000,15502112
2144,Sixteen Candles ,5/4/84,93,6500000,23686027
2145,Pretty in Pink ,2/28/86,96,0,40471663
2146,St. Elmo's Fire ,6/28/85,110,0,37803872
2147,Clan of the Cave Bear,1/17/86,98,15000000,0
2148,House ,2/28/86,93,3000000,0
2149,House II: The Second Story ,5/14/87,88,0,7800000
2150,Gods Must Be Crazy,9/10/80,109,0,0
2151,Gods Must Be Crazy II,7/1/89,98,0,0
2152,Air Bud: Golden Receiver ,8/14/98,90,0,10224116
2153,Avengers,8/13/98,89,60000000,48522832
2154,How Stella Got Her Groove Back ,8/14/98,124,20000000,37672350
2155,Slums of Beverly Hills,8/14/98,91,5000000,0
2156,Best Man,10/28/97,101,0,0
2157,Chambermaid on the Titanic,10/10/97,100,0,0
2158,Henry: Portrait of a Serial Killer,10/10/96,84,0,0
2159,Henry: Portrait of a Serial Killer ,9/24/86,83,111000,0
2160,Rosemary's Baby ,6/12/68,136,3200000,33395426
2161,NeverEnding Story,4/5/84,102,27000000,20158808
2162,NeverEnding Story II: The Next Chapter,10/24/90,89,32000000,16283667
2163,Attack of the Killer Tomatoes! ,10/1/78,87,90000,0
2164,Surf Nazis Must Die ,7/3/87,83,0,0
2165,Your Friends and Neighbors ,2/4/98,100,5000000,4710749
2166,Return to Paradise ,8/10/98,109,0,0
2167,Blade ,8/21/98,120,45000000,131183530
2168,Dance with Me ,8/21/98,126,0,15
2169,Dead Man on Campus ,8/21/98,96,0,0
2170,Wrongfully Accused ,8/21/98,87,0,0
2171,Next Stop,8/21/98,96,0,0
2172,Strike! ,8/21/98,97,0,0
2173,Navigator: A Mediaeval Odyssey,9/16/88,90,0,0
2174,Beetlejuice ,2/29/88,92,15000000,73326666
2175,D_j_ Vu ,4/22/98,117,0,0
2176,Rope ,8/23/48,80,1500000,0
2177,Family Plot ,4/9/76,121,2000000,7900000
2178,Frenzy ,5/25/72,116,3500000,12600000
2179,Topaz ,12/18/69,143,4000000,0
2180,Torn Curtain ,7/13/66,128,3000000,13000000
2181,Marnie ,7/22/64,130,2135161,7000000
2182,Wrong Man,12/22/56,105,0,0
2183,Man Who Knew Too Much,6/1/56,120,2500000,10250000
2184,Trouble with Harry,10/3/55,99,1200000,0
2185,I Confess ,3/22/53,95,0,0
2186,Strangers on a Train ,6/19/51,101,1200000,0
2187,Stage Fright ,2/23/50,110,0,0
2188,54,8/28/98,93,13000000,16757163
2189,I Married A Strange Person ,8/28/98,72,250,203
2190,Why Do Fools Fall In Love? ,8/28/98,116,0,12413650
2191,Merry War,11/20/97,101,0,0
2192,See the Sea ,12/3/97,52,0,0
2193,Willow ,5/1/88,126,35000000,57269863
2194,Untouchables,6/2/87,119,25000000,76270454
2195,Dirty Work ,6/12/98,82,0,0
2196,Knock Off ,9/4/98,91,33000000,0
2197,Firelight ,9/14/97,103,0,0
2198,Modulations ,9/18/98,75,0,0
2199,Phoenix ,9/4/98,107,0,0
2200,Under Capricorn ,9/8/49,108,0,0
2201,Paradine Case,12/31/47,125,0,0
2202,Lifeboat ,1/11/44,96,1590000,0
2203,Shadow of a Doubt ,1/16/43,108,0,0
2204,Saboteur ,4/24/42,108,0,0
2205,Mr. & Mrs. Smith ,1/31/41,95,0,0
2206,Suspicion ,11/14/41,99,1800000,4500000
2207,Jamaica Inn ,5/12/39,108,0,0
2208,Lady Vanishes,7/27/38,97,0,0
2209,Young and Innocent ,11/1/37,83,0,0
2210,Sabotage ,12/2/36,76,0,0
2211,Secret Agent ,6/12/36,86,0,0
2212,Man Who Knew Too Much,11/30/34,75,0,0
2213,Waltzes from Vienna ,1/31/34,81,0,0
2214,Number Seventeen ,7/18/32,63,0,0
2215,Rich and Strange ,1/1/31,83,0,0
2216,Skin Game,2/26/31,77,0,0
2217,Elstree Calling ,2/1/30,86,0,0
2218,Juno and Paycock ,6/27/30,85,0,0
2219,Murder! ,7/31/30,104,0,0
2220,Manxman,1/21/29,100,0,0
2221,Blackmail ,6/30/29,84,0,0
2222,Champagne ,8/20/28,93,0,0
2223,Farmer's Wife,10/10/90,18,0,0
2224,Downhill ,10/24/27,106,0,0
2225,Easy Virtue ,3/5/28,79,0,0
2226,Ring,10/1/27,116,0,0
2227,Lodger,2/14/27,70,12000,0
2228,Mountain Eagle,10/10/90,0,0,0
2229,Pleasure Garden,11/3/25,75,0,0
2230,Always Tell Your Wife ,10/10/90,0,0,0
2231,Rounders ,9/11/98,121,12000000,22921898
2232,Cube ,9/9/97,90,250000,501818
2233,Digging to China ,7/7/97,98,0,33556
2234,Let's Talk About Sex ,9/11/98,82,0,0
2235,One Man's Hero ,8/2/99,121,0,0
2236,Simon Birch ,9/11/98,114,20000000,18253415
2237,Without Limits ,9/11/98,117,25000000,777423
2238,Seven Beauties ,12/20/75,116,0,0
2239,Swept Away ,12/18/74,116,0,0
2240,My Bodyguard ,7/11/80,96,0,22482952
2241,Class ,7/22/83,98,0,0
2242,Grandview,8/3/84,97,0,0
2243,Broadcast News ,12/16/87,133,20000000,51249404
2244,Allnighter,5/1/87,108,0,0
2245,Working Girl ,12/20/88,114,28000000,103173635
2246,Stars and Bars ,3/18/88,94,0,0
2247,Married to the Mob ,8/19/88,104,10000000,21486757
2248,Say Anything... ,4/14/89,100,0,20036737
2249,My Blue Heaven ,8/17/90,97,0,0
2250,Men Don't Leave ,2/2/90,115,0,0
2251,Cabinet of Dr. Ramirez,12/4/91,0,0,0
2252,Hero ,10/2/92,117,42000000,0
2253,Toys ,12/18/92,118,0,23278931
2254,Choices ,10/1/81,90,0,0
2255,Young Doctors in Love ,7/16/82,96,0,30688860
2256,Parasite ,3/12/82,85,800000,7000000
2257,No Small Affair ,11/9/84,102,0,0
2258,Master Ninja I ,10/10/90,0,0,0
2259,Blame It on Rio ,2/17/84,100,0,0
2260,Wisdom ,12/31/86,109,0,0
2261,One Crazy Summer ,8/8/86,89,0,0
2262,About Last Night... ,7/2/86,113,113,38702310
2263,Seventh Sign,4/1/88,97,0,0
2264,We're No Angels ,12/15/89,106,20000000,0
2265,Nothing But Trouble ,2/14/91,94,40000000,8479793
2266,Butcher's Wife,10/25/91,107,0,0
2267,Mortal Thoughts ,4/19/91,104,8000000,0
2268,Few Good Men,12/11/92,138,40000000,243240178
2269,Indecent Proposal ,4/7/93,117,38000000,266614059
2270,Century of Cinema,10/10/90,0,0,0
2271,Permanent Midnight ,9/12/98,88,0,0
2272,One True Thing ,9/18/98,127,0,0
2273,Rush Hour ,9/18/98,98,33000000,244386864
2274,Lilian's Story ,5/9/96,94,0,0
2275,Six-String Samurai ,9/18/98,91,2000000,124494
2276,Soldier's Daughter Never Cries,9/18/98,127,0,1782005
2277,Somewhere in the City ,6/11/98,94,0,0
2278,Ronin ,9/12/98,122,55000000,41610884
2279,Urban Legend ,9/25/98,99,14000000,72527595
2280,Clay Pigeons ,9/25/98,104,0,0
2281,Monument Ave. ,9/25/98,93,0,0
2282,Pecker ,9/16/98,87,0,0
2283,Sheltering Sky,10/24/90,138,25000000,2075084
2284,Bandit Queen ,9/9/94,119,0,0
2285,If.... ,12/19/68,111,0,500000
2286,Fiendish Plot of Dr. Fu Manchu,8/8/80,108,0,0
2287,Them! ,6/16/54,94,23000000,0
2288,Thing,6/25/82,109,10000000,13782838
2289,Player,4/3/92,124,8000000,21706101
2290,Stardust Memories ,9/26/80,91,10000000,10389003
2291,Edward Scissorhands ,12/5/90,105,20000000,53000000
