,MovieId,Movie Title,Genre,year,runtime,revenue,budget
2863,2932,Days of Heaven ,Drama,1978-09-13,94,0,0
2864,2933,Fire Within,,1963-10-15,108,0,0
2865,2934,Love Bewitched,,1986-03-23,100,0,0
2866,2935,Lady Eve,,1941-02-25,97,0,0
2867,2936,Sullivan's Travels ,Comedy,1941-11-30,90,0,689665
2868,2937,Palm Beach Story,,1942-11-07,88,0,0
2869,2938,Man Facing Southeast ,Drama,1986-09-09,103,0,0
2870,2939,Niagara ,"Drama,Thriller",1953-01-21,92,8500000,1250000
2871,2940,Gilda ,Film-Noir,1946-02-14,110,0,0
2872,2941,South Pacific ,"Musical,Romance,War",1958-03-18,157,36800000,6000000
2873,2942,Flashdance ,"Drama,Romance",1983-04-14,95,92921203,4000000
2874,2943,Indochine ,"Drama,Romance",1992-04-15,148,0,0
2875,2944,Dirty Dozen,,1967-06-15,150,45300000,25000000
2876,2945,Mike's Murder ,Mystery,1984-03-09,109,0,0
2877,2946,Help! ,"Comedy,Musical",1965-07-29,92,0,1500000
2878,2947,Goldfinger ,Action,1964-09-17,110,124900000,3500000
2879,2948,From Russia with Love ,Action,1963-10-11,115,78898765,2500000
2880,2949,Dr. No ,Action,1962-10-04,110,59600000,1100000
2881,2950,Blue Lagoon,,1980-07-05,104,58853106,4500000
2882,2951,Fistful of Dollars,,1964-09-12,99,14000000,200000
2883,2952,Hard 8 ,,1996-02-28,96,222559,3000000
2884,2953,Home Alone 2: Lost in New York ,"Children's,Comedy",1992-11-19,120,358991681,18000000
2885,2954,Penitentiary ,Drama,1979-12-01,99,0,0
2886,2955,Penitentiary II ,Drama,1982-04-02,108,0,0
2887,2956,Someone to Watch Over Me ,"Action,Crime,Thriller",1987-10-09,106,10278549,17000000
2888,2957,Sparrows ,Drama,1926-05-14,84,966878,463455
2889,2958,Naturally Native ,Drama,1999-10-08,107,10508,700000
2890,2959,Fight Club ,Drama,1999-10-14,139,100853753,63000000
2891,2960,Beefcake ,Drama,1998-09-01,97,0,0
2892,2961,Story of Us,,1999-10-13,95,58900031,50000000
2893,2962,Fever Pitch ,"Comedy,Romance",1997-04-04,102,0,0
2894,2963,Joe the King ,"Crime,Drama",1999-10-17,93,0,0
2895,2964,Julien Donkey-Boy ,Drama,1999-09-07,96,0,0
2896,2965,Omega Code,,1999-10-15,100,2400000,0
2897,2966,Straight Story,,1999-10-15,112,0,10000000
2898,2967,Bad Seed,,1956-09-12,129,0,0
2899,2968,Time Bandits ,"Adventure,Fantasy,Sci-Fi",1981-07-13,116,42365581,5000000
2900,2969,Man and a Woman,,1966-01-01,102,0,0
2901,2970,Fitzcarraldo ,"Adventure,Drama",1982-03-04,158,0,0
2902,2971,All That Jazz ,Musical,1979-12-20,123,37823676,0
2903,2972,Red Sorghum ,"Drama,War",1987-01-01,91,0,0
2904,2973,Crimes and Misdemeanors ,Comedy,1989-10-13,107,18254702,19000000
2905,2974,Bats ,"Horror,Thriller",1999-10-22,91,0,0
2906,2975,Best Man,,1999-10-22,120,34573780,9000000
2907,2976,Bringing Out the Dead ,"Drama,Horror",1999-10-22,121,0,32000000
2908,2977,Crazy in Alabama ,"Comedy,Drama",1999-10-22,111,0,0
2909,2978,Three to Tango ,"Comedy,Romance",1999-10-22,98,0,20000000
2910,2979,Body Shots ,Drama,1999-10-07,106,239894,0
2911,2980,Men Cry Bullets ,Drama,1998-10-08,105,2303,0
2912,2981,Brother,,1975-08-06,0,0,0
2913,2982,Guardian,,1990-04-27,92,17037887,0
2914,2983,Ipcress File,,1965-03-18,109,0,0
2915,2984,On Any Sunday ,Documentary,1971-07-28,96,0,0
2916,2985,Robocop ,"Action,Crime,Sci-Fi",1987-07-17,102,53000000,13000000
2917,2986,Robocop 2 ,"Action,Crime,Sci-Fi",1990-06-22,117,45681173,35000000
2918,2987,Who Framed Roger Rabbit? ,"Adventure,Animation,Film-Noir",1988-06-21,104,329803958,70000000
2919,2988,Melvin and Howard ,Drama,1980-09-19,95,0,0
2920,2989,For Your Eyes Only ,Action,1981-06-23,127,195312802,28000000
2921,2990,Licence to Kill ,Action,1989-07-07,133,156167015,32000000
2922,2991,Live and Let Die ,Action,1973-07-05,121,161777836,7000000
2923,2992,Rawhead Rex ,"Horror,Thriller",1986-10-01,89,0,0
2924,2993,Thunderball ,Action,1965-12-16,130,141195658,11000000
2925,2994,City,,1999-10-22,88,0,0
2926,2995,House on Haunted Hill,,1999-10-29,93,40846082,19000000
2927,2996,Music of the Heart ,Drama,1999-10-29,124,14859394,27000000
2928,2997,Being John Malkovich ,Comedy,1999-09-30,112,22863596,13000000
2929,2998,Dreaming of Joseph Lees ,Romance,1999-10-29,92,7,2000000
2930,2999,Man of the Century ,Comedy,1999-10-29,80,33031,0
2931,3000,Princess Mononoke,,1997-07-12,134,159375308,26500000
2932,3001,Suburbans,,1999-10-29,81,0,0
2933,3002,My Best Fiend ,Documentary,1999-05-17,95,0,0
2934,3003,Train of Life ,"Comedy,Drama",1998-09-16,103,0,0
2935,3004,Bachelor,,1999-11-05,101,36911617,51000000
2936,3005,Bone Collector,,1999-11-01,118,151493655,73000000
2937,3006,Insider,,1999-10-28,157,60289912,90000000
2938,3007,American Movie ,Documentary,1999-11-05,107,0,0
2939,3008,Last Night ,Thriller,1998-10-23,95,0,0
2940,3009,Portraits Chinois ,Drama,1996-09-12,111,0,0
2941,3010,Rosetta ,Drama,1999-05-23,95,266665,0
2942,3011,They Shoot Horses,,1969-12-10,129,0,0
2943,3012,Battling Butler ,Comedy,1926-09-19,77,0,0
2944,3013,Bride of Re-Animator ,"Comedy,Horror",1989-10-01,96,0,2000000
2945,3014,Bustin' Loose ,Comedy,1981-05-22,94,0,0
2946,3015,Coma ,Thriller,1978-01-06,113,0,0
2947,3016,Creepshow ,Horror,1982-11-12,120,21028755,8000000
2948,3017,Creepshow 2 ,Horror,1987-05-01,92,14000000,3500000
2949,3018,Re-Animator ,Horror,1985-10-18,86,2023414,900000
2950,3019,Drugstore Cowboy ,"Crime,Drama",1989-09-09,100,4729352,2500000
2951,3020,Falling Down ,"Action,Drama",1993-02-26,113,40903593,25000000
2952,3021,Funhouse,,1981-03-13,96,0,0
2953,3022,General,,1926-12-31,79,0,750000
2954,3023,My Best Girl ,"Comedy,Romance",1927-10-31,80,1027757,483103
2955,3024,Piranha ,"Horror,Sci-Fi",1978-08-03,94,0,660000
2956,3025,Rough Night in Jericho ,Western,1967-01-01,104,0,0
2957,3026,Slaughterhouse ,Horror,1987-08-28,85,0,0
2958,3027,Slaughterhouse 2 ,Horror,0,,,
2959,3028,Taming of the Shrew,,1967-03-07,122,0,0
2960,3029,Nighthawks ,"Action,Drama",1981-03-17,99,19905359,5000000
2961,3030,Yojimbo ,"Comedy,Drama,Western",1961-04-25,110,0,0
2962,3031,Repossessed ,Comedy,1990-09-14,80,1382462,0
2963,3032,Omega Man,,1971-08-01,98,0,0
2964,3033,Spaceballs ,"Comedy,Sci-Fi",1987-06-24,96,38119483,22700000
2965,3034,Robin Hood ,"Animation,Children's",1973-11-08,83,32056467,15000000
2966,3035,Mister Roberts ,"Comedy,Drama,War",1955-07-13,123,0,0
2967,3036,Quest for Fire ,Adventure,1981-12-15,100,55260558,12000000
2968,3037,Little Big Man ,"Comedy,Drama,Western",1970-12-14,139,31559552,15000000
2969,3038,Face in the Crowd,,1957-10-17,125,0,0
2970,3039,Trading Places ,Comedy,1983-06-07,116,90400000,40600000
2971,3040,Meatballs ,Comedy,1979-06-28,92,0,0
2972,3041,Meatballs Part II ,Comedy,1984-07-27,86,0,0
2973,3042,Meatballs III ,Comedy,1986-10-26,96,0,0
2974,3043,Meatballs 4 ,Comedy,1992-03-06,84,0,0
2975,3044,Dead Again ,"Mystery,Romance,Thriller",1991-08-23,107,38016380,0
2976,3045,Peter's Friends ,"Comedy,Drama",1992-09-18,101,0,0
2977,3046,Incredibly True Adventure of Two Girls in Love,,1995-06-16,94,0,0
2978,3047,Experience Preferred... But Not Essential ,Drama,1982-12-22,80,822,0
2979,3048,Under the Rainbow ,Comedy,1981-07-31,98,2297493,20000000
2980,3049,How I Won the War ,"Comedy,War",1967-10-23,109,0,0
2981,3050,Light It Up ,Drama,1999-11-04,99,0,0
2982,3051,Anywhere But Here ,Drama,1999-11-12,114,18653615,23000000
2983,3052,Dogma ,Comedy,1999-11-12,130,30652890,10000000
2984,3053,Messenger: The Story of Joan of Arc,,1999-10-18,148,66976317,60000000
2985,3054,Pok_mon: The First Movie ,"Animation,Children's",1998-07-18,75,163644662,30000000
2986,3055,Felicia's Journey ,Thriller,1999-11-24,116,0,0
2987,3056,Oxygen ,Thriller,1999-11-12,92,0,0
2988,3057,Where's Marlowe? ,Comedy,1998-01-01,101,0,0
2989,3058,Ape,,1940-09-30,62,0,0
2990,3059,British Intelligence ,Drama,1940-01-29,61,0,0
2991,3060,Commitments,,1991-08-14,118,0,0
2992,3061,Holiday Inn ,"Comedy,Musical",1942-08-04,100,0,0
2993,3062,Longest Day,,1962-09-25,178,0,10000000
2994,3063,Poison Ivy ,Thriller,1992-05-08,93,0,0
2995,3064,Poison Ivy: New Seduction ,Thriller,1997-01-01,93,0,0
2996,3065,Ten Benny ,Drama,1995-04-09,108,0,0
2997,3066,Tora! Tora! Tora! ,War,1970-09-23,144,29548291,25485000
2998,3067,Women on the Verge of a Nervous Breakdown ,"Comedy,Drama",1988-03-14,88,7179298,700000
2999,3068,Verdict,,1982-12-08,129,53977250,16000000
3000,3069,Effect of Gamma Rays on Man-in-the-Moon Marigolds,,1972-12-20,100,0,0
3001,3070,Adventures of Buckaroo Bonzai Across the 8th Dimension,,1984-08-15,103,0,0
3002,3071,Stand and Deliver ,Drama,1988-03-11,103,13994920,0
3003,3072,Moonstruck ,Comedy,1987-12-18,102,80640528,0
3004,3073,Sandpiper,,1965-06-23,117,0,0
3005,3074,Jeremiah Johnson ,Western,1972-09-10,108,0,0
3006,3075,Repulsion ,Thriller,1965-06-01,105,0,300000
3007,3076,Irma la Douce ,Comedy,1963-06-05,135,0,0
3008,3077,42 Up ,Documentary,1998-07-28,139,0,0
3009,3078,Liberty Heights ,Drama,1999-11-17,127,0,0
3010,3079,Mansfield Park ,Drama,1999-11-12,112,0,0
3011,3080,Goodbye,,1998-11-17,83,0,0
3012,3081,Sleepy Hollow ,"Horror,Romance",1999-11-18,105,206071502,100000000
3013,3082,World Is Not Enough,,1999-11-08,128,361832400,135000000
3014,3083,All About My Mother ,"Comedy,Drama",1999-04-19,101,67872296,8272296
3015,3084,Home Page ,Documentary,1998-10-14,102,0,0
3016,3085,Living Dead Girl,,1982-10-23,86,0,0
3017,3086,March of the Wooden Soldiers ,Comedy,1934-12-14,73,0,0
3018,3087,Scrooged ,Comedy,1988-11-22,101,60328000,0
3019,3088,Harvey ,Comedy,1950-10-13,104,0,0
3020,3089,Bicycle Thief,,1948-11-24,93,361712,133000
3021,3090,Matewan ,Drama,1987-08-28,132,1680358,4000000
3022,3091,Kagemusha ,"Drama,War",1980-04-26,180,0,0
3023,3092,Chushingura ,Drama,1962-11-03,207,0,0
3024,3093,McCabe & Mrs. Miller ,"Drama,Western",1971-06-24,120,0,0
3025,3094,Maurice ,"Drama,Romance",1987-09-18,134,0,0
3026,3095,Grapes of Wrath,,1940-03-15,129,0,750000
3027,3096,My Man Godfrey ,Comedy,1957-10-11,92,0,0
3028,3097,Shop Around the Corner,,1940-01-11,99,0,0
3029,3098,Natural,,1984-05-11,137,47951979,28000000
3030,3099,Shampoo ,"Comedy,Romance",1975-03-13,109,0,0
3031,3100,River Runs Through It,,1992-10-09,123,43440294,0
3032,3101,Fatal Attraction ,Thriller,1987-09-11,119,320145693,14000000
3033,3102,Jagged Edge ,Thriller,1985-10-04,108,0,15000000
3034,3103,Stanley & Iris ,"Drama,Romance",1990-02-09,104,5820015,23000000
3035,3104,Midnight Run ,"Action,Adventure,Comedy,Crime",1988-07-20,126,38413606,30000000
3036,3105,Awakenings ,Drama,1990-12-12,121,52096475,0
3037,3106,Come See the Paradise ,"Drama,Romance",1990-08-17,133,0,0
3038,3107,Backdraft ,"Action,Drama",1991-05-24,137,152368585,75000000
3039,3108,Fisher King,,1991-09-09,137,41895491,24000000
3040,3109,River,,1984-12-01,122,0,0
3041,3110,Country ,Drama,1984-09-29,105,0,0
3042,3111,Places in the Heart ,Drama,1984-06-01,111,0,0
3043,3112,'Night Mother ,Drama,1986-09-12,96,442000,0
3044,3113,End of Days ,"Action,Thriller",1999-11-23,121,211989043,100000000
3045,3114,Toy Story 2 ,"Animation,Children's,Comedy",1999-10-30,92,485015179,90000000
3046,3115,Flawless ,Drama,1999-11-26,112,4488529,0
3047,3116,Miss Julie ,Drama,1999-09-12,103,0,0
3048,3117,Ride with the Devil ,"Drama,Romance,War",1999-11-24,138,635096,38000000
3049,3118,Tumbleweeds ,Drama,1999-11-28,102,1281176,312000
3050,3119,Bay of Blood ,Horror,1971-08-08,84,0,0
3051,3120,Distinguished Gentleman,,1992-12-04,112,46434570,0
3052,3121,Hitch-Hiker,,1953-03-30,71,0,0
3053,3122,Santa Fe Trail ,"Drama,Romance,Western",1940-12-13,110,0,0
3054,3123,Spring Fever USA ,Comedy,1989-01-01,91,0,0
3055,3124,Agnes Browne ,"Comedy,Drama",1999-11-08,92,0,0
3056,3125,End of the Affair,,1999-12-03,102,10827816,23000000
3057,3126,End of the Affair,,1955-02-23,105,0,0
3058,3127,Holy Smoke ,Drama,1999-09-04,115,0,0
3059,3128,Map of the World,,1999-09-13,125,0,0
3060,3129,Sweet and Lowdown ,"Comedy,Drama",1999-12-03,95,0,0
3061,3130,Bonfire of the Vanities ,Comedy,1990-12-21,125,15691192,47000000
3062,3131,Broadway Damage ,Comedy,1997-08-26,0,0,0
3063,3132,Daddy Long Legs ,Comedy,1919-05-11,85,0,0
3064,3133,Go West ,Comedy,1925-11-01,69,0,0
3065,3134,Grand Illusion ,,1937-06-04,114,0,0
3066,3135,Great Santini,,1979-10-26,115,0,0
3067,3136,James Dean Story,,1957-08-13,81,0,0
3068,3137,Sea Wolves,,1980-07-03,120,0,0
3069,3138,Stealing Home ,Drama,1988-08-26,98,7467504,0
3070,3139,Tarzan the Fearless ,"Action,Adventure",1933-08-11,85,0,0
3071,3140,Three Ages,,1923-09-24,63,0,0
3072,3141,Two Jakes,,1990-08-10,138,10000000,19000000
3073,3142,U2: Rattle and Hum ,"Documentary,Musical",1988-11-04,98,0,0
3074,3143,Hell in the Pacific ,"Drama,War",1968-12-19,103,0,0
3075,3144,Glass Bottom Boat,,1966-06-09,110,0,0
3076,3145,Cradle Will Rock,,1999-12-10,132,0,0
3077,3146,Deuce Bigalow: Male Gigolo ,Comedy,1999-12-10,88,65535067,17000000
3078,3147,Green Mile,,1999-12-10,189,284600000,60000000
3079,3148,Cider House Rules,,1999-12-17,126,0,24000000
3080,3149,Diamonds ,Mystery,1999-12-10,91,0,0
3081,3150,War Zone,,1999-06-11,98,0,0
3082,3151,Bat Whispers,,1930-01-01,83,0,0
3083,3152,Last Picture Show,,1971-10-03,118,29133000,1300000
3084,3153,7th Voyage of Sinbad,,1958-12-05,88,0,650000
3085,3154,Blood on the Sun ,"Drama,War",1945-04-26,93,0,0
3086,3155,Anna and the King ,"Drama,Romance",1999-12-16,148,0,75000000
3087,3156,Bicentennial Man ,"Comedy,Drama,Sci-Fi",1999-12-17,131,93700000,100000000
3088,3157,Stuart Little ,"Children's,Comedy",1999-12-17,84,300135367,133000000
3089,3158,Emperor and the Assassin,,1998-10-08,162,0,0
3090,3159,Fantasia 2000 ,"Animation,Children's,Musical",1999-12-31,74,90874570,80000000
3091,3160,Magnolia ,Drama,1999-12-08,188,48451803,37000000
3092,3161,Onegin ,Drama,1999-12-22,104,206128,14000000
3093,3162,Simpatico ,"Comedy,Drama",1999-09-15,106,929606,10000000
3094,3163,Topsy-Turvy ,Drama,1999-09-03,160,0,0
3095,3164,Alley Cats,,1966-09-12,83,0,0
3096,3165,Boiling Point ,"Action,Drama",1993-04-16,92,0,0
3097,3166,Brenda Starr ,Adventure,1989-05-15,93,0,0
3098,3167,Carnal Knowledge ,Drama,1971-10-21,98,28623900,0
3099,3168,Easy Rider ,"Adventure,Drama",1969-05-07,95,0,360000
3100,3169,Falcon and the Snowman,,1985-01-25,132,0,0
3101,3170,Hi-Yo Silver ,Western,1940-04-10,68,0,0
3102,3171,Room at the Top ,Drama,1959-01-22,115,0,0
3103,3172,Ulysses ,Adventure,1954-10-06,100,0,0
3104,3173,Any Given Sunday ,Drama,1999-12-16,150,100230832,55000000
3105,3174,Man on the Moon ,"Comedy,Drama",1999-12-22,118,47434430,82000000
3106,3175,Galaxy Quest ,"Adventure,Comedy,Sci-Fi",1999-12-23,102,90683916,45000000
3107,3176,Talented Mr. Ripley,,1999-12-25,139,128798265,40000000
3108,3177,Next Friday ,Comedy,2000-01-12,98,59827328,11000000
3109,3178,Hurricane,,1999-09-17,146,73956241,50000000
3110,3179,Angela's Ashes ,Drama,1999-12-25,145,13,25
3111,3180,Play it to the Bone ,"Comedy,Drama",1999-12-25,124,8434146,24000000
3112,3181,Titus ,Drama,1999-12-25,162,0,0
3113,3182,Mr. Death: The Rise and Fall of Fred A. Leuchter Jr. ,Documentary,1999-12-29,91,507941,0
3114,3183,Third Miracle,,1999-09-13,119,0,0
3115,3184,Montana ,"Action,Comedy,Crime,Drama",1998-01-01,96,0,0
3116,3185,Snow Falling on Cedars ,Drama,1999-12-22,127,0,0
3117,3186,Girl,,1999-12-21,127,0,40000000
3118,3187,Trans ,Drama,1998-09-11,80,0,0
3119,3188,Life and Times of Hank Greenberg,,2000-01-12,90,0,0
3120,3189,My Dog Skip ,Comedy,2000-01-14,95,0,7000000
3121,3190,Supernova ,"Adventure,Sci-Fi",2000-01-14,91,14828081,90000000
3122,3191,Quarry,,1998-09-09,112,0,0
3123,3192,Terrorist,,1998-09-12,95,140021,24554
3124,3193,Creature ,Documentary,0,,,
3125,3194,Way We Were,,1973-10-17,118,45000000,0
3126,3195,Tess of the Storm Country ,Drama,1922-11-12,118,0,0
3127,3196,Stalag 17 ,"Drama,War",1953-05-29,120,0,1661530
3128,3197,Presidio,,1988-06-10,97,20324096,0
3129,3198,Papillon ,Drama,1973-12-13,151,53267000,12000000
3130,3199,Pal Joey ,"Comedy,Musical,Romance",1957-10-25,111,0,0
3131,3200,Last Detail,,1973-12-11,103,0,0
3132,3201,Five Easy Pieces ,Drama,1970-09-12,98,0,0
3133,3202,Even Dwarfs Started Small ,Drama,1970-09-16,96,0,200000
3134,3203,Dead Calm ,Thriller,1989-04-07,96,7825000,10000000
3135,3204,Boys from Brazil,,1978-10-05,125,0,0
3136,3205,Black Sunday ,Horror,1960-08-11,87,0,0
3137,3206,Against All Odds ,Romance,1984-03-02,128,0,0
3138,3207,Snows of Kilimanjaro,,1952-08-18,117,0,0
3139,3208,Loaded Weapon 1 ,"Action,Comedy",1993-02-04,84,27,8
3140,3209,Loves of Carmen,,1948-08-23,99,0,0
3141,3210,Fast Times at Ridgemont High ,Comedy,1982-08-13,90,27092880,4500000
3142,3211,Cry in the Dark,,1988-11-11,120,6908797,15000000
3143,3212,Born to Win ,Drama,1971-12-01,88,0,0
3144,3213,Batman: Mask of the Phantasm ,"Animation,Children's",1993-12-25,76,5617391,6000000
3145,3214,American Flyers ,Drama,1985-08-16,113,1400000,0
3146,3215,Voyage of the Damned ,Drama,1976-12-22,155,0,0
3147,3216,Vampyros Lesbos ,Horror,1971-07-15,89,0,0
3148,3217,Star Is Born,,1937-04-27,111,0,0
3149,3218,Poison ,Drama,1991-04-05,85,609524,250000
3150,3219,Pacific Heights ,Thriller,1990-09-28,102,29381956,0
3151,3220,Night Tide ,Drama,1961-08-15,84,0,0
3152,3221,Draughtsman's Contract,,1982-10-02,103,0,0
3153,3222,Carmen ,Drama,1984-03-14,152,0,0
3154,3223,Zed & Two Noughts,,1985-10-04,115,0,0
3155,3224,Woman in the Dunes ,Drama,1964-02-15,147,0,0
3156,3225,Down to You ,"Comedy,Romance",2000-01-21,91,0,9000000
3157,3226,Hellhounds on My Trail ,Documentary,2000-02-28,0,0,0
3158,3227,Not Love,,1996-11-15,125,0,0
3159,3228,Wirey Spindell ,Comedy,2000-01-21,0,0,0
3160,3229,Another Man's Poison ,"Crime,Drama",1951-11-20,90,0,0
3161,3230,Odessa File,,1974-10-17,130,0,0
3162,3231,Saphead,,1920-09-01,77,0,0
3163,3232,Seven Chances ,Comedy,1925-03-11,56,0,0
3164,3233,Smashing Time ,Comedy,1967-12-20,96,0,0
3165,3234,Train Ride to Hollywood ,Comedy,1975-10-01,89,0,0
3166,3235,Where the Buffalo Roam ,Comedy,1980-04-25,96,6659377,0
3167,3236,Zachariah ,Western,1971-01-12,93,0,0
3168,3237,Kestrel's Eye ,Documentary,1998-12-25,89,0,0
3169,3238,Eye of the Beholder ,Thriller,1999-09-04,109,0,15000000
3170,3239,Isn't She Great? ,Comedy,2000-01-28,95,3003296,36000000
3171,3240,Big Tease,,1999-01-01,87,0,0
3172,3241,Cup,,1999-08-29,93,0,0
3173,3242,Santitos ,Comedy,1999-01-23,105,0,0
3174,3243,Encino Man ,Comedy,1992-05-22,88,0,0
3175,3244,Goodbye Girl,,1977-11-30,111,102000000,0
3176,3245,I Am Cuba ,Drama,1964-09-06,141,0,0
3177,3246,Malcolm X ,Drama,1992-11-18,202,48169908,34000000
3178,3247,Sister Act ,"Comedy,Crime",1992-05-28,100,231605150,31000000
3179,3248,Sister Act 2: Back in the Habit ,Comedy,1993-12-09,107,57319029,38000000
3180,3249,Hand That Rocks the Cradle,,1992-01-10,110,88036683,11700000
3181,3250,Alive ,Drama,1993-01-15,120,36733909,32000000
3182,3251,Agnes of God ,"Drama,Mystery",1985-08-21,98,0,0
3183,3252,Scent of a Woman ,Drama,1992-12-23,157,134095253,31000000
3184,3253,Wayne's World ,Comedy,1992-02-14,94,121697323,20000000
3185,3254,Wayne's World 2 ,Comedy,1993-12-10,95,47965000,0
3186,3255,League of Their Own,,1992-07-01,128,107458785,40000000
3187,3256,Patriot Games ,"Action,Thriller",1992-06-04,117,178051587,45000000
3188,3257,Bodyguard,,1992-11-25,129,411006740,25000000
3189,3258,Death Becomes Her ,Comedy,1992-07-30,104,0,0
3190,3259,Far and Away ,"Drama,Romance",1992-05-22,140,137783840,60000000
3191,3260,Howards End ,Drama,1992-03-13,140,25966555,0
3192,3261,Singles ,"Comedy,Drama,Romance",1992-09-18,99,18472850,0
3193,3262,Twin Peaks: Fire Walk with Me ,"Drama,Mystery",1992-05-01,125,4160851,10000000
3194,3263,White Men Can't Jump ,Comedy,1992-03-26,115,90753806,0
3195,3264,Buffy the Vampire Slayer ,"Comedy,Horror",1992-07-24,86,0,0
3196,3265,Hard-Boiled ,"Action,Crime",1992-04-16,126,0,4500000
3197,3266,Man Bites Dog ,"Action,Comedy,Crime,Drama",1992-05-01,95,0,0
3198,3267,Mariachi,,1992-09-04,81,2040920,220000
3199,3268,Stop! Or My Mom Will Shoot ,"Action,Comedy",1992-02-21,87,70611210,0
3200,3269,Forever Young ,"Adventure,Romance,Sci-Fi",1992-12-16,102,128000000,0
3201,3270,Cutting Edge,,1992-03-27,101,25105517,0
3202,3271,Of Mice and Men ,Drama,1992-09-16,110,5101632,0
3203,3272,Bad Lieutenant ,"Crime,Drama",1992-09-16,96,2019469,1000000
3204,3273,Scream 3 ,"Horror,Mystery,Thriller",2000-02-03,116,161834276,40000000
3205,3274,Single White Female ,Action,1992-08-14,107,48017402,16000000
3206,3275,Boondock Saints,,1999-01-22,108,30471,6000000
3207,3276,Gun Shy ,Comedy,2000-02-04,101,1631839,10000000
3208,3277,Beloved/Friend ,Drama,1999-01-29,90,0,0
3209,3278,Gendernauts ,Documentary,1999-06-12,87,0,0
3210,3279,Knockout ,"Action,Adventure",2000-02-04,99,0,0
3211,3280,Baby,,1973-03-01,84,0,0
3212,3281,Brandon Teena Story,,1998-09-23,0,0,0
3213,3282,Different for Girls ,Comedy,1996-10-01,97,0,0
3214,3283,Minnie and Moskowitz ,Action,1971-12-22,115,0,0
3215,3284,They Might Be Giants ,"Comedy,Romance",1971-06-09,98,0,0
3216,3285,Beach,,2000-02-11,119,144056873,40000000
3217,3286,Snow Day ,Comedy,2000-02-11,89,0,0
3218,3287,Tigger Movie,,2000-02-11,77,45554533,30000000
3219,3288,Cotton Mary ,Drama,1999-01-01,124,0,0
3220,3289,Not One Less ,Drama,1999-09-07,106,0,0
3221,3290,Soft Toilet Seats ,Comedy,1999-12-03,107,0,0
3222,3291,Trois ,Thriller,2000-02-11,93,1160268,200000
3223,3292,Big Combo,,1955-02-15,84,0,0
3224,3293,Conceiving Ada ,"Drama,Sci-Fi",1999-02-19,85,0,0
3225,3294,Eaten Alive ,Horror,1976-12-25,91,0,520000
3226,3295,Raining Stones ,Drama,1993-09-09,90,0,0
3227,3296,To Sir with Love ,Drama,1967-06-14,105,0,640000
3228,3297,With Byrd at the South Pole ,Documentary,1930-06-28,82,0,0
3229,3298,Boiler Room ,Drama,2000-02-18,118,28780255,26000000
3230,3299,Hanging Up ,"Comedy,Drama",2000-02-16,94,36037909,40000000
3231,3300,Pitch Black ,"Action,Sci-Fi",2000-02-18,109,53187659,23000000
3232,3301,Whole Nine Yards,,2000-02-18,98,106371651,41300000
3233,3302,Beautiful People ,Comedy,1999-09-16,107,0,0
3234,3303,Black Tar Heroin: The Dark End of the Street ,Documentary,2000-03-17,75,0,0
3235,3304,Blue Collar ,"Crime,Drama",1978-02-10,114,0,0
3236,3305,Bluebeard ,"Film-Noir,Horror",1944-11-11,72,0,0
3237,3306,Circus,,1928-01-06,71,0,0
3238,3307,City Lights ,"Comedy,Drama,Romance",1931-01-30,87,19181,1500000
3239,3308,Flamingo Kid,,1984-12-21,100,0,0
3240,3309,Dog's Life,,1918-04-14,33,0,0
3241,3310,Kid,,1921-01-21,68,2500000,250000
3242,3311,Man from Laramie,,1955-08-31,104,0,0
3243,3312,McCullochs,,1975-05-21,93,0,0
3244,3313,Class Reunion ,Comedy,1982-10-29,84,0,0
3245,3314,Big Trees,,1952-02-05,89,0,0
3246,3315,Happy Go Lovely ,Musical,1951-03-06,97,0,0
3247,3316,Reindeer Games ,"Action,Thriller",2000-02-25,124,32168970,42000000
3248,3317,Wonder Boys ,"Comedy,Drama",2000-02-22,111,0,35000000
3249,3318,Deterrence ,Thriller,2000-03-10,101,0,0
3250,3319,Judy Berlin ,Drama,1999-01-01,93,0,0
3251,3320,Mifune ,"Comedy,Romance",1999-03-12,98,0,0
3252,3321,Waiting Game,,1999-03-25,85,0,0
3253,3322,3 Strikes ,Comedy,2000-03-01,82,9000000,6000000
3254,3323,Chain of Fools ,"Comedy,Crime",2000-09-22,96,0,20000000
3255,3324,Drowning Mona ,Comedy,2000-03-03,96,15427192,16000000
3256,3325,Next Best Thing,,2000-03-03,108,24362772,25000000
3257,3326,What Planet Are You From? ,"Comedy,Sci-Fi",2000-03-03,105,0,60000000
3258,3327,Beyond the Mat ,Documentary,1999-10-22,102,0,0
3259,3328,Ghost Dog: The Way of the Samurai ,"Crime,Drama",1999-09-13,116,0,0
3260,3329,Year My Voice Broke,,1987-01-01,105,0,0
3261,3330,Splendor in the Grass ,Drama,1961-10-10,124,0,0
3262,3331,My Tutor ,Drama,1983-03-04,97,22587000,0
3263,3332,Legend of Lobo,,1962-11-07,67,0,0
3264,3333,Killing of Sister George,,1968-12-12,138,0,0
3265,3334,Key Largo ,"Crime,Drama,Film-Noir,Thriller",1948-07-31,100,0,0
3266,3335,Jail Bait ,"Crime,Drama",1954-01-01,74,0,0
3267,3336,It Happened Here ,Drama,1966-05-01,93,0,0
